Effort Type,Year,Month,Date Deployed,Location,Site Code,Trap Type,Trap Number,Bait Type,Latitude,Longitude,Date Retrieved,Count of EGC,Male,Female,Gravid,Comments
BAIT STUDY,2024,August,8/14/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",303,GREEN CRAB-No Bag,48.34107,-124.68067,8/15/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",308,GREEN CRAB-No Bag,48.34130,-124.68079,8/15/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",311,HERRING-No Bag,48.34159,-124.68053,8/15/2024,2,2,0,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",312,GREEN CRAB-No Bag,48.34094,-124.68128,8/15/2024,0,0,0,,"MOSTLY EATEN, 1 LINGCOD"
BAIT STUDY,2024,August,8/14/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",325,GREEN CRAB-No Bag,48.34177,-124.68037,8/15/2024,0,0,0,,INTACT
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",258,HERRING-No Bag,48.34454,-124.66435,8/15/2024,1,1,0,,GONE
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",265,GREEN CRAB-No Bag,48.34476,-124.66416,8/15/2024,0,0,0,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",271,GREEN CRAB-No Bag,48.34407,-124.66968,8/15/2024,0,0,0,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",278,GREEN CRAB-No Bag,48.34494,-124.67213,8/15/2024,2,2,0,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",282,HERRING-No Bag,48.34439,-124.67384,8/15/2024,1,0,1,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",285,HERRING-No Bag,48.34372,-124.66893,8/15/2024,0,0,0,,GONE
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",289,HERRING-No Bag,48.34459,-124.67272,8/15/2024,2,1,1,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",299,GREEN CRAB-No Bag,48.34435,-124.67365,8/15/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",304,HERRING-No Bag,48.34528,-124.67121,8/15/2024,4,3,1,,MOSTLY EATEN
BAIT STUDY,2024,August,8/14/2024,Wa'atch River,WAA,"1/2"" SHRIMP",323,GREEN CRAB-No Bag,48.34423,-124.67490,8/15/2024,0,0,0,,PARTIALLY EATEN
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",91,HERRING,48.32063,-124.65995,8/21/2024,3,1,2,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",260,HERRING,48.32061,-124.65699,8/21/2024,3,1,2,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",272,HERRING,48.32043,-124.65736,8/21/2024,3,2,1,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",276,HERRING,48.32033,-124.65804,8/21/2024,1,1,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",283,HERRING,48.32077,-124.65982,8/21/2024,13,7,6,,TRAP DOOR NEEDS REPAIR
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",292,HERRING,48.32025,-124.65772,8/21/2024,1,1,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",315,HERRING,48.32027,-124.66079,8/21/2024,3,2,1,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",320,HERRING,48.32047,-124.66015,8/21/2024,10,2,7,,RD1: 1 RECAP
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,90,HERRING,48.32040,-124.65923,8/21/2024,11,8,3,,
HOBO - BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,126,HERRING,48.31193,-124.65593,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,150,HERRING,48.32086,-124.65643,8/21/2024,5,4,1,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,173,HERRING,48.32076,-124.65852,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,327,HERRING,48.31994,-124.66136,8/21/2024,4,1,3,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,328,HERRING,48.31958,-124.66157,8/21/2024,2,2,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,330,HERRING,48.32011,-124.66120,8/21/2024,3,0,3,,
HOBO - BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,351,HERRING,48.31637,-124.65829,8/21/2024,0,0,0,,
HOBO - BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,358,HERRING,48.32131,-124.65718,8/21/2024,1,1,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,365,HERRING,48.32106,-124.65778,8/21/2024,2,2,0,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,366,HERRING,48.31972,-124.66147,8/21/2024,3,0,3,,
BYCATCH,2024,August,8/20/2024,Tsoo-Yess River,TSOO,SHRIMP,3747,HERRING,48.32099,-124.65584,8/21/2024,21,12,9,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",69,HERRING,48.34436,-124.67374,8/21/2024,1,0,1,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",89,HERRING,48.34483,-124.67133,8/21/2024,25,12,13,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",144,HERRING,48.34415,-124.67522,8/21/2024,0,0,0,,
HOBO - BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",242,HERRING,48.35181,-124.64754,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",259,HERRING,48.34418,-124.67510,8/21/2024,0,0,0,,
HOBO - BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",261,HERRING,48.34419,-124.67491,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",262,HERRING,48.34525,-124.67136,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",264,HERRING,48.34452,-124.66436,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",274,HERRING,48.34491,-124.67216,8/21/2024,1,1,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",275,HERRING,48.34426,-124.67471,8/21/2024,2,0,2,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",279,HERRING,48.34455,-124.67272,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",281,HERRING,48.34443,-124.67359,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",287,HERRING,48.34441,-124.67323,8/21/2024,4,2,2,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",297,HERRING,48.34501,-124.67196,8/21/2024,12,7,5,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",306,HERRING,48.34527,-124.67117,8/21/2024,2,1,1,,
HOBO - BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",316,HERRING,48.34674,-124.66273,8/21/2024,1,1,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",319,HERRING,48.34531,-124.66349,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",322,HERRING,48.34476,-124.66415,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",324,HERRING,48.34388,-124.66978,8/21/2024,0,0,0,,
BYCATCH,2024,August,8/20/2024,Wa'atch River,WAA,"1/2"" SHRIMP",339,HERRING,48.34370,-124.66898,8/21/2024,0,0,0,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",91,HERRING,48.32063,-124.65995,8/22/2024,2,2,0,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",283,HERRING,48.32077,-124.65982,8/22/2024,6,1,5,,TRAP DOOR NEEDS REPAIR
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",315,HERRING,48.32027,-124.66079,8/22/2024,3,0,3,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",320,HERRING,48.32047,-124.66015,8/22/2024,4,3,1,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,SHRIMP,327,HERRING,48.31994,-124.66136,8/22/2024,5,1,4,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,SHRIMP,328,HERRING,48.31958,-124.66157,8/22/2024,9,3,6,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,SHRIMP,330,HERRING,48.32011,-124.66120,8/22/2024,0,0,0,,
EGC ONLY,2024,August,8/21/2024,Tsoo-Yess River,TSOO,SHRIMP,366,HERRING,48.31972,-124.66147,8/22/2024,2,1,1,,
HOBO - BYCATCH,2024,August,8/27/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",275,HERRING,48.32131,-124.65718,8/28/2024,2,1,1,,
HOBO - BYCATCH,2024,August,8/27/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",316,HERRING,48.31637,-124.65829,8/28/2024,1,1,0,,
HOBO - BYCATCH,2024,August,8/27/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",322,HERRING,48.31193,-124.65593,8/28/2024,3,2,1,,
HOBO - BYCATCH,2024,August,8/27/2024,Wa'atch River,WAA,"1/2"" SHRIMP",144,HERRING,48.35181,-124.64754,8/28/2024,0,0,0,,
HOBO - BYCATCH,2024,August,8/27/2024,Wa'atch River,WAA,"1/2"" SHRIMP",271,HERRING,48.34674,-124.66273,8/28/2024,0,0,0,,
HOBO - BYCATCH,2024,August,8/27/2024,Wa'atch River,WAA,"1/2"" SHRIMP",306,HERRING,48.34419,-124.67491,8/28/2024,5,1,4,,
HOBO - EGC ONLY,2024,August,8/28/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",275,HERRING,48.32131,-124.65718,8/29/2024,0,0,0,,
HOBO - EGC ONLY,2024,August,8/28/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",316,HERRING,48.31637,-124.65829,8/29/2024,2,1,1,,
HOBO - EGC ONLY,2024,August,8/28/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",322,HERRING,48.31193,-124.65593,8/29/2024,0,0,0,,
HOBO - EGC ONLY,2024,August,8/28/2024,Wa'atch River,WAA,"1/2"" SHRIMP",144,HERRING,48.35181,-124.64754,8/29/2024,0,0,0,,
HOBO - EGC ONLY,2024,August,8/28/2024,Wa'atch River,WAA,"1/2"" SHRIMP",271,HERRING,48.34674,-124.66273,8/29/2024,1,1,0,,
CAMERA TRAPS,2024,August,8/28/2024,Wa'atch River,WAA,"1/2"" SHRIMP",298,HERRING-No Bag,48.34417,-124.67501,8/29/2024,5,2,3,,"SET: 10:42AM, PULLED: 9:03AM"
HOBO - EGC ONLY,2024,August,8/28/2024,Wa'atch River,WAA,"1/2"" SHRIMP",306,HERRING,48.34419,-124.67491,8/29/2024,2,1,1,,
HOBO - BYCATCH,2024,September,9/3/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",144,HERRING,48.31193,-124.65593,9/4/2024,0,0,0,,
HOBO - BYCATCH,2024,September,9/3/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",275,HERRING,48.31637,-124.65829,9/4/2024,0,0,0,,
HOBO - BYCATCH,2024,September,9/3/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",306,HERRING,48.32131,-124.65718,9/4/2024,3,3,0,,
HOBO - BYCATCH,2024,September,9/3/2024,Wa'atch River,WAA,"1/2"" SHRIMP",271,HERRING,48.35181,-124.64754,9/4/2024,0,0,0,,
HOBO - BYCATCH,2024,September,9/3/2024,Wa'atch River,WAA,"1/2"" SHRIMP",287,HERRING,48.34674,-124.66273,9/4/2024,1,0,1,,
HOBO - BYCATCH,2024,September,9/3/2024,Wa'atch River,WAA,"1/2"" SHRIMP",322,HERRING,48.34419,-124.67491,9/4/2024,1,0,1,,
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",69,HERRING-No Bag,48.32102,-124.65787,9/5/2024,10,9,1,,"GONE, 1 MEMA LESS THAN 40"
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",70,GREEN CRAB-No Bag,48.31748,-124.66005,9/5/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",89,HERRING-No Bag,48.32040,-124.65755,9/5/2024,5,4,1,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",96,GREEN CRAB-No Bag,48.31601,-124.65871,9/5/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",144,GREEN CRAB-No Bag,48.32060,-124.65999,9/5/2024,5,3,2,,"PARTIALLY EATEN, 1 CLASPING PAIR"
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",264,GREEN CRAB-No Bag,48.32026,-124.65871,9/5/2024,1,1,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",274,HERRING-No Bag,48.32061,-124.65702,9/5/2024,17,12,5,,GONE
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",275,HERRING-No Bag,48.31637,-124.65829,9/5/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",279,GREEN CRAB-No Bag,48.32043,-124.65738,9/5/2024,1,1,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",280,HERRING-No Bag,48.32044,-124.66019,9/5/2024,13,7,6,,GONE
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",281,HERRING-No Bag,48.32098,-124.65585,9/5/2024,15,8,7,,"GONE, 1 CLASPING PAIR"
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",282,HERRING-No Bag,48.32038,-124.65926,9/5/2024,16,6,10,,"PARTIALLY EATEN, 1 MOLTED CAMA"
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",289,HERRING-No Bag,48.31999,-124.65855,9/5/2024,1,1,0,,"PARTIALLY EATEN, NEEDS BRIDLE, TRAP MAINTENANCE"
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",290,GREEN CRAB-No Bag,48.32074,-124.65855,9/5/2024,1,1,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",295,HERRING-No Bag,48.32154,-124.65694,9/5/2024,4,2,2,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",303,GREEN CRAB-No Bag,48.32014,-124.65921,9/5/2024,2,2,0,,"PARTIALLY EATEN, FUNNEL RIPPED, NEEDS REPAIR"
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",306,GREEN CRAB-No Bag,48.32131,-124.65718,9/5/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",314,HERRING-No Bag,48.32030,-124.65806,9/5/2024,2,2,0,,GONE
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",320,GREEN CRAB-No Bag,48.32087,-124.65644,9/5/2024,7,6,1,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",323,GREEN CRAB-No Bag,48.32024,-124.65771,9/5/2024,2,2,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",163,HERRING-No Bag,48.34090,-124.68073,9/5/2024,2,1,1,,GONE
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",255,HERRING-No Bag,48.34150,-124.68050,9/5/2024,2,1,1,,GONE
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",270,HERRING-No Bag,48.34107,-124.68091,9/5/2024,1,0,1,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",273,GREEN CRAB-No Bag,48.34182,-124.68023,9/5/2024,4,4,0,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",286,GREEN CRAB-No Bag,48.34102,-124.68032,9/5/2024,0,0,0,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",291,HERRING-No Bag,48.34160,-124.68030,9/5/2024,3,2,1,,GONE
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",300,HERRING-No Bag,48.34106,-124.68016,9/5/2024,2,1,1,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",310,GREEN CRAB-No Bag,48.34153,-124.68040,9/5/2024,1,1,0,,"PARTIALLY EATEN, 1 DEAD HEOR"
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",313,GREEN CRAB-No Bag,48.34111,-124.68006,9/5/2024,1,1,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",340,GREEN CRAB-No Bag,48.34085,-124.68124,9/5/2024,1,1,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",256,HERRING-No Bag,48.34366,-124.66889,9/5/2024,6,5,1,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",262,GREEN CRAB-No Bag,48.34525,-124.67125,9/5/2024,7,6,1,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",271,GREEN CRAB-No Bag,48.34474,-124.66412,9/5/2024,1,0,1,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",287,HERRING-No Bag,48.34489,-124.66384,9/5/2024,0,0,0,,GONE
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",293,HERRING-No Bag,48.34491,-124.67216,9/5/2024,24,12,12,,GONE
CAMERA TRAPS,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",298,HERRING-No Bag,48.34421,-124.67498,9/5/2024,4,3,1,,"SET: 12:04PM, PULLED: 12:55PM"
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",299,GREEN CRAB-No Bag,48.34433,-124.67371,9/5/2024,1,0,1,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",311,GREEN CRAB-No Bag,48.34390,-124.66998,9/5/2024,0,0,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",312,HERRING-No Bag,48.34410,-124.67530,9/5/2024,2,2,0,,MOSTLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",322,HERRING-No Bag,48.34419,-124.67491,9/5/2024,2,2,0,,PARTIALLY EATEN
BAIT STUDY,2024,September,9/4/2024,Wa'atch River,WAA,"1/2"" SHRIMP",325,GREEN CRAB-No Bag,48.34417,-124.67505,9/5/2024,0,0,0,,MOSTLY EATEN
OFF-EFFORT,2024,September,9/4/2024,Wa'atch River,WAA,SHRIMP,1,SALMON HEADS,48.34416,-124.67495,9/5/2024,6,2,4,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",69,HERRING,48.32064,-124.65699,9/10/2024,9,7,2,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",144,HERRING,48.32076,-124.66012,9/10/2024,6,2,3,,RD1: 1 RECAP
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",186,HERRING,48.32000,-124.65808,9/10/2024,2,2,0,,RD1: BAIT TUNNEL HOLE
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",230,HERRING,48.32066,-124.66026,9/10/2024,18,9,9,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",271,HERRING,48.32043,-124.65747,9/10/2024,1,1,0,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",272,HERRING,48.32026,-124.65771,9/10/2024,5,4,1,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",280,HERRING,48.32029,-124.66080,9/10/2024,9,8,1,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",287,HERRING,48.32044,-124.66064,9/10/2024,3,1,1,,"RD1: 1 RECAP, WEIGHT COMING OFF"
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",299,HERRING,48.32054,-124.66048,9/10/2024,6,3,3,,"TRAP DOOR BUNGIE ZIPTIED, FIX"
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",306,HERRING,48.32082,-124.65728,9/10/2024,7,6,1,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,"1/2"" SHRIMP",325,HERRING,48.32030,-124.65802,9/10/2024,5,4,1,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,126,HERRING,48.31985,-124.66142,9/10/2024,12,8,4,,NO LONGLINE CLIP ON ROPE
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,150,HERRING,48.32106,-124.65775,9/10/2024,7,5,2,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,160,HERRING,48.32037,-124.65922,9/10/2024,3,2,1,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,173,HERRING,48.32088,-124.65643,9/10/2024,12,9,3,,"RD1: LOST 2, BASE OF TUNNEL LOOSE"
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,184,HERRING,48.31996,-124.66136,9/10/2024,4,3,1,,
HOBO - BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,328,HERRING,48.32131,-124.65718,9/10/2024,6,4,2,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,351,HERRING,48.31637,-124.65829,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,358,HERRING,48.32005,-124.66125,9/10/2024,4,2,2,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,365,HERRING,48.32075,-124.65843,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,367,HERRING,48.32080,-124.65617,9/10/2024,2,2,0,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,371,HERRING,48.32103,-124.65583,9/10/2024,15,8,7,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,373,HERRING,48.32017,-124.66113,9/10/2024,2,1,1,,
BYCATCH,2024,September,9/9/2024,Tsoo-Yess River,TSOO,SHRIMP,374,HERRING,48.31193,-124.65593,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",256,HERRING,48.34108,-124.68086,9/10/2024,1,0,1,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",264,HERRING,48.34104,-124.68028,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",274,HERRING,48.34184,-124.68022,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",278,HERRING,48.34113,-124.68005,9/10/2024,1,0,1,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",295,HERRING,48.34149,-124.68040,9/10/2024,1,0,1,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",304,HERRING,48.34109,-124.68015,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",307,HERRING,48.34093,-124.68125,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",311,HERRING,48.34107,-124.68064,9/10/2024,1,0,1,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",312,HERRING,48.34181,-124.68028,9/10/2024,0,0,0,,
BYCATCH,2024,September,9/9/2024,Wa'atch Point,WAA PT,"1/2"" SHRIMP",314,HERRING,48.34155,-124.68037,9/10/2024,0,0,0,,
