objectid,GlobalID,Trap Number,Total Male,Total Female,Total Catch,Site Name,Effort Type,Total Gravid,Trap Type,Set Date and Time,Date and time of Trap being removed.,Acquisition Date,Management Area,Version Used,x,y
21214,9cb4712e-31ae-49a3-8bae-f6ea277c7545,402,0,0,0,Misery Point Lagoon,Rapid Response,,Minnow,5/25/2022 9:45,5/27/2022 10:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.828661,47.653759
15469,0a113d16-8f7c-4d67-8551-735faea9b5f5,1441-R,0,0,0,Quartermaster Harbor,Early Detection,,Fukui,7/13/2021 11:20,7/15/2021 12:30,02/28/2023 05:30:15.240,South Central Puget Sound,DFW,-122.453181,47.371889
11894,19172263-b637-4395-b650-b26b7a3f2f67,170-P,0,0,0,Taylor Shellfish,Assessment,,Minnow,7/20/2020 10:00,7/22/2020 10:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.44225,48.613895
23384,f380fb00-9aec-483d-bacc-7a64f6e951e2,1875,2,1,3,Port of Peninsula,Assessment,0,Shrimp,5/3/2023 14:29,5/5/2023 15:26,05/03/2023 15:58:29.814,Willapa Bay,DFW,-124.0262332,46.49911181
27214,af3c7b01-9f0e-48dd-990e-90e8efd85361,641,5,0,5,Giles Slough,Assessment,0,Shrimp – other,8/1/2023 14:03,8/4/2023 18:30,08/01/2023 14:48:41.397,Willapa Bay,DFW,-124.0172454,46.38985133
29129,444b1093-c434-4061-922f-2aefc02a4512,2505,0,0,0,Oak Bay,Early Detection,0,Shrimp – other,9/25/2023 19:38,9/27/2023 18:57,09/25/2023 19:54:58.305,Eastern Strait and Admiralty Inlet,DFW,-122.7297328,48.02298997
19937,e357958a-ec8f-41b9-8429-b60742c45571,555,0,0,0,Stackpole,Assessment,,Shrimp,7/18/2022 12:15,7/19/2022 11:43,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.037345,46.59908
19980,16bcff5d-2cae-449c-8d34-1d2af93cf3cd,1560,24,5,29,Kemmer,Assessment,,Shrimp,8/9/2022 7:00,8/11/2022 7:01,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.026325,46.527613
9979,4f8feb1b-8aa6-491d-9914-2c8441274b68,2474,0,0,0,Johns River,Assessment,0,Fukui,2/14/2023 19:54,2/16/2023 20:45,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.9924338,46.90377307
13809,eefa51ee-605a-48ef-9dd9-ad6f6d7b982e,604-P,0,0,0,California Creek,Control,,Fukui,8/19/2020 13:00,8/20/2020 12:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.737754,48.963656
18022,146b468f-bd81-4151-892a-7efbe75d2409,574-P,0,0,0,California Creek,Removal,,Fukui,6/8/2021 11:00,6/10/2021 12:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734209,48.961294
25299,84252bb1-d030-443e-a8cc-cd3aff433bc6,996,7,5,12,Ocean Shores Airport,Assessment,0,Minnow,6/20/2023 16:07,6/22/2023 15:50,06/20/2023 16:07:53.323,Grays Harbor,DFW,-124.1421081,47.00551712
24065,81c3b566-a414-474d-8062-5b2ae5940010,1465,0,0,0,Nahcotta,Assessment,0,Fukui,5/17/2023 16:16,5/19/2023 17:32,05/17/2023 16:17:31.877,Willapa Bay,DFW,-124.0313225,46.49615134
19256,b5c4057e-f2f9-4e7f-8c59-71ad95b9f12f,1430-R,0,0,0,California Creek,Removal,,Fukui,8/31/2021 9:15,9/3/2021 10:53,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733929,48.960922
12618,765ca169-f54e-4ee4-8487-be9b5e7bccef,129-Y,0,0,0,Delta,Assessment,,Fukui,10/14/2020 9:35,10/15/2020 9:35,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7479686,48.9232263
21171,6fe6729c-6b17-4dc9-925f-2bd09495c985,782,0,0,0,Big Beef Harbor,Rapid Response,,Minnow,5/25/2022 8:00,5/27/2022 9:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.782824,47.652844
32363,943a9dd5-a642-474a-985b-df3154209d5b,0518,0,0,0,Pysht,Early Detection,0,Minnow,6/24/2024 18:55,6/25/2024 15:25,06/24/2024 18:55:00.295,,WDFW,-124.1097858,48.20409307
20959,eec51d82-e76f-46b3-a79a-45057be973fe,1656,5,2,7,Nahcotta,Assessment,,Fukui,10/12/2022 8:16,10/14/2022 8:12,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.031739,46.496053
22874,656aaafc-ccb1-4308-8b6c-c54a7869d01c,555,2,1,3,Nahcotta,Assessment,0,Shrimp,3/23/2023 14:48,3/24/2023 16:15,03/23/2023 15:04:43.366,Willapa Bay,DFW,-124.0315012,46.49505894
24789,7849a964-f9dd-44ae-bac9-5bcaa1761f32,1653,0,0,0,Greenhead Slough,Assessment,0,Fukui,6/5/2023 18:35,6/8/2023 20:21,06/05/2023 19:54:46.904,Willapa Bay,DFW,-123.950744,46.37250566
33895,237f00ca-8fce-4206-b7a1-50af5c3b8f4a,2558,0,0,0,Mystery Bay,Assessment,0,Fukui,7/30/2024 14:10,8/1/2024 15:59,07/30/2024 14:10:09.295,,WDFW,-122.699631,48.0585014
11384,bc02c396-1f4e-48c6-824c-69e6b5bd1bb2,669,0,0,0,Henry Island Preserve,Early Detection,,Minnow,8/27/2019 8:30,8/29/2019 8:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-123.18138,48.5955
18661,f916773f-9873-41dc-8aed-faef446585c4,668-P,0,0,0,California Creek,Removal,,Fukui,7/22/2021 11:35,7/23/2021 9:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733397,48.9624678
12916,413ae430-d2ce-4481-a6b3-92595545ea84,4,0,0,0,North,Control,,Fukui,6/11/2020 11:51,6/12/2020 11:51,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75306,48.988083
14831,f649188d-9c84-4104-92d5-4dd6653a589c,146-Y,2,7,9,Ocean Shores Airport,Assessment,,Minnow,9/29/2020 7:30,10/1/2020 7:30,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.139588,46.998385
16746,840f403e-fd52-4b5c-b5be-c4185e76c625,11-Y,0,0,0,Grays Harbor NWR,Assessment,,Fukui,6/14/2021 12:05,6/16/2021 9:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.92552,46.981713
28917,94a34ef1-7ea7-4cb1-b920-bf74d8373d1a,1571,6,4,10,Nahcotta,Assessment,0,Shrimp,9/19/2023 17:27,9/22/2023 19:51,09/19/2023 18:10:13.405,Willapa Bay,DFW,-124.0296501,46.49561366
27852,ab7ebc2c-1c16-456e-a381-f1a7a0dbf6db,1514,0,0,0,Kaffee Slough,Assessment,0,Shrimp – other,8/21/2023 17:02,8/23/2023 18:17,08/21/2023 17:43:18.310,Willapa Bay,DFW,-123.9664821,46.47473446
10703,857e2739-c241-433b-a939-9ca02f731344,637,0,0,0,Scow Bay,Rapid Response,,Fukui,10/9/2018 9:45,10/11/2018 12:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.70048,48.01999
27002,f5cfb26c-ebcb-4e7a-8c19-9b9cbad9575a,829,1,1,2,Stackpole,Assessment,0,Shrimp,7/31/2023 15:02,8/2/2023 19:18,07/31/2023 15:37:02.625,Willapa Bay,DFW,-124.0377909,46.59701935
29767,34af9710-1ffa-4efb-885d-6cc6dbabe8ae,797,3,1,4,Leadbetter,Assessment,0,Minnow,10/25/2023 15:30,10/27/2023 15:44,10/25/2023 16:11:14.547,Willapa Bay,DFW,-124.0421073,46.60813086
17341,679b2e49-e327-406a-94a3-76c7adcf448c,1313-G,2,2,4,Ocean Shores Airport,Assessment,,Fukui,9/8/2021 7:20,9/10/2021 8:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.139391,47.000235
15681,6e6d5c25-0f8d-4a17-bbdd-fa5577e764e8,1172-Y,0,0,0,Squalicum Harbor,Assessment,,Fukui,7/26/2021 12:50,7/28/2021 14:13,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.496092,48.75734
29555,45ddbb5e-417c-4953-b973-1d869ce3af7d,1914,0,0,0,Waikiki Lagoon,Assessment,0,Fukui,10/19/2023 18:01,10/20/2023 16:40,10/19/2023 18:11:04.567,Columbia River,DFW,-124.0620616,46.27898628
23427,45c7e9fb-cc5c-4d8a-89e8-743b6c1de25b,1068,0,0,0,Salmon Creek,Assessment,0,Minnow,5/3/2023 15:50,5/4/2023 14:41,05/03/2023 16:39:56.836,Eastern Strait and Admiralty Inlet,DFW,-122.8890169,47.98935281
21512,d498c29f-1efb-4f05-bb4c-a5dc8170da8e,2167,0,0,0,Fairmont,Assessment,,Minnow,8/1/2022 12:00,8/3/2022 10:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.877331,47.993855
11851,a7de5fc0-7173-4795-b02c-db2e0583e2bf,1146,0,0,0,Kala Point,Early Detection,,Fukui,6/8/2020 10:00,6/10/2020 12:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.76917,48.05737
21852,4bd71ac9-fd07-49a4-849f-ff374b3aaceb,2156,0,0,0,Shine Tidelands,Early Detection,,Minnow,8/9/2022 8:00,8/10/2022 8:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.626977,47.88672
23767,391ad7df-d884-45b4-b5b8-e1fd5326bf22,1815,6,0,6,Johns River,Assessment,0,Shrimp – other,5/9/2023 20:33,5/11/2023 20:16,05/09/2023 20:45:22.057,Grays Harbor,DFW,-123.9948991,46.90025662
25342,bd4e9992-5d4a-4490-9a9a-b5318709b523,1227,0,0,0,Johns River,Assessment,0,Minnow,6/20/2023 17:10,6/22/2023 18:19,06/20/2023 17:10:30.466,Grays Harbor,DFW,-123.9889293,46.90471041
13766,d42e472e-25e6-4138-adcf-1d03d5002f74,644-P,0,0,0,California Creek,Assessment,,Fukui,8/18/2020 12:15,8/19/2020 13:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7242558,48.9533314
29810,e5314b09-f0d1-4d98-a8bb-599663d0e07b,1622,1,0,1,Stackpole,Assessment,0,Fukui,10/30/2023 15:31,11/1/2023 17:21,10/30/2023 16:43:33.173,Willapa Bay,DFW,-124.0375113,46.59878809
25937,c110cf45-ee6a-4d9c-b39d-b491ae1aee46,2018,0,0,0,Linger Longer ,Assessment,0,Shrimp,6/28/2023 14:20,6/30/2023 14:34,06/28/2023 14:49:04.165,Hood Canal,DFW,-122.8712882,47.8095701
17384,e4f4b3dd-c987-41c1-830b-3b8555caef59,1399-G,0,0,0,North,Removal,,Minnow,4/12/2021 10:55,4/14/2021 10:20,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753272,48.988145
19299,4612b152-3085-4c2b-b60c-da9b64f351eb,688-P,0,0,0,North,Removal,,Minnow,9/7/2021 10:33,9/9/2021 11:54,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754055,48.988646
21002,3417b6a8-a2aa-4b64-ae8e-58330456b2e7,753,0,2,2,Nahcotta,Assessment,,Minnow,10/12/2022 8:16,10/14/2022 8:12,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.031769,46.494825
20447,4cfa4a72-455b-4ede-8806-78b1c6131a35,1569,0,0,0,Middle Sands,Assessment,,Shrimp,9/7/2022 7:46,9/9/2022 7:15,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.01634,46.43196348
10872,05adfe62-a3ef-43de-ad01-3002160606db,700,0,0,0,Chicken Coop Creek,Rapid Response,,Minnow,6/3/2019 10:30,6/5/2019 10:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.99794,48.02937
19087,f811deb4-ade7-4f42-ab04-f4c27a738d38,1394-G,0,0,0,California Creek,Removal,,Fukui,8/23/2021 15:08,8/25/2021 11:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.729005,48.955488
22362,449d0448-f371-47d3-ada5-aef557621069,2222,0,0,0,Middle,Assessment,,Shrimp,8/22/2022 10:51,8/25/2022 10:31,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.576324,48.478198
24277,f5811955-5797-4c11-9974-b06d47bf2bf0,1820,5,4,9,Ocean Shores Airport,Assessment,0,Shrimp – other,5/23/2023 17:39,5/25/2023 17:33,05/23/2023 17:40:02.448,Grays Harbor,DFW,-124.1414758,47.00500709
22917,a124deb5-d707-4198-a00e-6a32596294f5,2323,0,1,1,Ocean Shores Airport,Assessment,0,Fukui,3/28/2023 19:32,3/30/2023 19:49,03/28/2023 19:32:29.735,Grays Harbor,DFW,-124.1384934,46.99858718
11170,0fbbd82c-e748-431f-9d61-401133443970,3,0,0,0,Pysht,Early Detection,,Minnow,7/15/2019 7:00,7/17/2019 8:00,02/28/2023 05:30:15.240,Western Strait,DFW,-124.10982,48.21117
24151,9c4a53d1-6830-45c3-b68f-82fe61db46b1,1573,15,2,17,Port of Peninsula,Assessment,0,Shrimp,5/22/2023 16:41,5/26/2023 16:43,05/22/2023 16:45:13.871,Willapa Bay,DFW,-124.0313823,46.49810669
9810,bbae7b97-1ca3-4b24-9cc5-2099f29af6cf,1582,2,0,2,Nahcotta,Assessment,0,Shrimp,1/26/2023 19:18,1/27/2023 18:44,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0314965,46.49519431
16319,aaaa4483-c5f7-4fcc-a950-88d10a3d2da4,640-P,0,0,0,Goose Point Oysters Bed,Assessment,,Fukui,4/19/2021 13:55,4/21/2021 14:00,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.944875,46.64555
27045,69cdaa4f-43f0-46e8-8e79-29830cdbdc60,1591,5,1,6,Stackpole,Assessment,0,Shrimp,7/31/2023 14:14,8/3/2023 17:44,07/31/2023 16:24:35.217,Willapa Bay,DFW,-124.0373334,46.59819547
25130,8c5eb94c-f3bb-4924-9ffb-86c9be481277,1558,7,0,7,Leadbetter,Assessment,0,Shrimp,6/14/2023 16:05,6/16/2023 17:00,06/14/2023 16:07:11.253,Willapa Bay,DFW,-124.0418945,46.60802404
14404,21a21a48-e7bc-4201-9b00-224d3df6bbd8,4-P,0,0,0,South,Assessment,,Fukui,10/14/2020 13:15,10/15/2020 10:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7490442,48.9588853
22236,3b7c9b26-4e2d-44e7-8ac1-690e5cd6ff77,772,0,0,0,North,Assessment,,Minnow,8/22/2022 10:00,8/24/2022 10:32,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.577608,48.492315
11725,9cbba9f5-10a5-4712-8040-3b43a6c1ce22,618,0,0,0,Blaine Marina,Rapid Response,,Fukui,10/8/2019 7:30,10/10/2019 7:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75559,48.99419
12363,c2739b34-89ef-41b5-96f7-2c0cea06cfe8,1403-R,0,0,0,West Samish,Assessment,,Minnow,9/1/2020 10:46,9/3/2020 12:15,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.459754,48.564538
25639,1e105a62-0a06-4e63-bae3-ad7da663ff76,2057,1,0,1,Chuckanut Bay,Assessment,0,Fukui,6/20/2023 18:24,6/22/2023 18:47,06/20/2023 19:46:46.443,North Puget Sound,DFW,-122.4997826,48.69944749
30958,a4318ec9-9747-4bc7-b076-bca00f8eabae,1169,0,0,0,Washington Harbor,Assessment,0,Minnow,5/21/2024 18:24,5/23/2024 16:23,05/21/2024 18:24:11.295,,WDFW,-123.0432797,48.08464731
16193,7ccaad7d-6b7c-4240-a8b2-3cfdc7c8a67f,170-P,0,0,0,Chicken Coop Creek,Assessment,,Minnow,9/8/2021 9:30,9/10/2021 11:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.997558,48.025201
29043,831aa1c2-3d57-41ba-8b95-9ac3be388e20,2296,0,0,0,Walan Point,Early Detection,0,Fukui,9/25/2023 16:31,9/27/2023 16:20,09/25/2023 16:39:15.757,Eastern Strait and Admiralty Inlet,DFW,-122.7442829,48.0719578
27683,7dff2a23-bc2b-42b6-8b4f-f5745c0d6886,0961,0,0,0,Roche Harbor,Early Detection,0,Fukui,8/14/2023 21:26,8/16/2023 20:00,08/14/2023 21:26:36.428,North Puget Sound,DFW,-123.1557392,48.60638951
15638,7e8192a8-21fe-4bfb-8dc6-eed0d476a3e7,1382-P,0,0,0,Port Susan Bay,Early Detection,,Minnow,7/20/2021 11:20,7/22/2021 11:20,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.369806,48.207775
13723,36f71898-eedd-4fab-a040-aa210c17e25f,4-P,0,0,0,California Creek,Control,,Fukui,8/17/2020 11:45,8/19/2020 12:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733958,48.960836
14278,4bedd45e-6c6b-42c3-b1d1-b5617faf2bb6,63-P,0,0,0,East,Control,,Minnow,10/12/2020 10:05,10/14/2020 12:25,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733561,48.968085
17553,a672c41e-52b8-4689-b6ef-2c3d9f811953,1194-Y,0,0,0,North,Removal,,Fukui,4/27/2021 14:00,4/29/2021 11:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75568,48.988394
18406,b7bc81d3-12dd-432b-adbf-1928820ef84f,1425-R,0,0,0,Dakota Creek,Removal,,Minnow,6/29/2021 13:00,6/30/2021 14:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734239,48.97374
20321,2c6e877f-b543-4fcb-855d-3547b18f60a7,2155,0,0,0,Copalis,Assessment,,Minnow,8/23/2022 6:15,8/25/2022 6:56,02/28/2023 05:30:15.240,South Central Coast,DFW,-124.17573,47.117464
24915,fffb9052-3278-4fa6-8427-32f836fc8b28,1285,7,5,12,Ocean Shores Airport,Assessment,0,Minnow,6/6/2023 15:11,6/8/2023 16:56,06/06/2023 15:12:22.513,Grays Harbor,DFW,-124.1426494,47.00552068
23000,e8a18fdc-aa19-42b3-abea-95b86ff31e82,,0,1,1,Ocean Shores Airport,Assessment,1,Hand,03/28/2023 21:17:55.295,,03/28/2023 22:06:59.639,Grays Harbor,DFW,-124.1375221,46.9996275
28533,3e486298-d480-4c20-9f26-adaf348ee22a,2551,0,0,0,McKinley Lagoon,Rapid Response,0,Fukui,9/11/2023 15:53,9/13/2023 14:38,09/11/2023 17:15:46.083,Eastern Strait and Admiralty Inlet,DFW,-123.4711963,48.13193128
28064,77a28c0f-a2bc-4091-badf-b0dcef455dd1,2012,1,0,1,Chuckanut Bay,Assessment,0,Shrimp,8/29/2023 17:53,8/31/2023 17:07,08/29/2023 18:54:19.709,North Puget Sound,DFW,-122.4983669,48.69897247
26704,48f39fa5-dc5b-4ac0-9da0-349ac3aaf55a,1899,0,0,0,Willapa Bay Bridge,Assessment,0,Fukui,7/20/2023 14:35,7/21/2023 15:28,07/20/2023 17:35:09.338,Willapa Bay,DFW,-123.9058471,46.42942966
26618,554173ab-63f5-461c-95ee-7ac75776a787,2208,5,0,5,Johns River,Assessment,0,Fukui,7/19/2023 17:01,7/21/2023 16:51,07/19/2023 17:01:42.394,Grays Harbor,DFW,-123.9899351,46.90481912
36975,73185b79-fbc8-4dee-b294-bccb784cf1b1,1042,0,0,0,Big Beef Harbor,Monitoring,0,Fukui,10/14/2024 15:38,10/16/2024 16:50,10/14/2024 15:38:32.295,,WDFW,-122.7814807,47.65441688
11510,9c225c99-47e8-484b-9f9a-350790ea45ee,662,0,0,0,Snow Creek,Early Detection,,Minnow,9/9/2019 10:00,9/11/2019 12:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.88393,47.99052
13425,b8c22417-dc69-4370-9c65-c53ab3a1d924,1383-P,0,0,0,North,Control,,Minnow,7/22/2020 10:20,7/23/2020 12:15,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.749747,48.986221
23086,b51e9560-6ed3-4a17-b2e9-3c6058a83398,1550,1,0,1,Ocean Shores Airport,Assessment,0,Minnow,4/11/2023 20:51,4/13/2023 16:19,04/11/2023 20:57:56.932,Grays Harbor,DFW,-124.1403911,47.00090648
11937,24234cfa-95dd-4e4e-a18e-b5a9771eda16,177-P,0,0,0,Taylor Shellfish,Assessment,,Minnow,7/20/2020 12:35,7/21/2020 12:34,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.43804,48.61034
10022,52e2a6e9-e013-434b-b513-6defb610eb8e,1556,0,0,0,Nahcotta,Assessment,0,Shrimp,2/16/2023 22:54,2/17/2023 22:32,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.031265,46.49523363
35214,2addf8de-47f1-4955-a613-1154c7e91aca,1717,0,0,0,Nisqually Reserve,Early Detection,0,Fukui,8/19/2024 20:04,8/21/2024 17:53,08/19/2024 20:04:41.295,,WDFW,-122.7251528,47.09287568
19468,0e4bb05e-2f29-42d8-af19-4f96f8925333,164-Y,0,0,0,California Creek,Removal,,Fukui,9/16/2021 9:41,9/17/2021 9:43,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7248017,48.9534286
18108,ae8986ec-dfa1-471e-ad9d-c1c5e4644716,1131-Y,0,0,0,North,Removal,,Minnow,6/15/2021 11:49,6/17/2021 13:41,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.755793,48.988989
14490,2c6dc484-1707-413f-bf2b-61104b3e32e0,117-Y,3,0,3,Nahcotta,Assessment,,Fukui,8/4/2020 10:45,8/5/2020 9:35,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0310269,46.4939894
15555,454c96ff-84c4-4e7b-8c32-fbfa5e163565,159-Y,0,0,0,Ebey Slough,Early Detection,,Fukui,7/20/2021 6:00,7/22/2021 6:40,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.17807,48.04664
13640,0d5a8b61-a8e5-4b5b-9bd3-03e0fc2cfeaf,46-P,0,0,0,North,Control,,Fukui,8/13/2020 8:50,8/14/2020 8:20,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.755304,48.988945
15343,7ebd73b1-36d6-4c56-84ff-727e61ac60c8,1125-B,0,0,0,Squalicum Harbor,Assessment,,Fukui,6/16/2021 14:50,6/18/2021 14:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.50246,48.755826
14616,11bc0795-806b-4fec-afbd-68c84c91cdea,133-Y,4,0,4,Tokeland Marina,Assessment,,Fukui,8/31/2020 8:00,9/2/2020 10:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.972838,46.70786
19173,a7852424-07e3-4f2f-b8f6-bf6bfdd5d0f9,690-P,0,0,0,Dakota Creek,Removal,,Fukui,8/23/2021 11:38,8/25/2021 12:20,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.705319,48.970566
26106,8018cc5d-db41-4c2e-ab88-746e5b4508fe,1232,0,0,0,Dosewallips,Early Detection,0,Minnow,7/11/2023 14:03,7/12/2023 14:27,07/11/2023 14:03:58.673,Hood Canal,DFW,-122.8938673,47.68831754
21386,a803cb49-7222-4bb2-9b3d-b3bd9a488c9d,1096,0,0,0,Chuckanut Bay,Assessment,,Minnow,7/26/2022 8:04,7/28/2022 9:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.498391,48.698987
15297,2a83c416-190b-4bdc-989a-53bc689b0402,114-Y,0,0,0,Squalicum Harbor,Assessment,,Minnow,6/16/2021 14:50,6/18/2021 14:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.492091,48.75533
20063,4a63502c-49d2-4c0b-b94c-c2ca4e8e8ba3,1562,3,1,4,Nahcotta,Assessment,,Shrimp,8/15/2022 10:23,8/16/2022 9:04,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.031382,46.495711
18492,b8d78135-2a67-4efb-94af-2e4b4528ec00,574-P,0,0,0,California Creek,Removal,,Fukui,7/6/2021 10:50,7/8/2021 9:52,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734306,48.96152
16829,aa5b17b8-097c-4b4a-a81a-fd8debf955ab,1391-P,0,0,0,Grays Harbor NWR,Assessment,,Fukui,6/14/2021 9:25,6/16/2021 10:15,02/28/2023 05:30:15.240,Grays Harbor,DFW,-123.95493,46.978252
33869,b3005820-31a9-4cf9-997e-6af3522c24c5,0985,0,0,0,Bishops Point,Assessment,0,Minnow,7/29/2024 18:34,7/31/2024 17:37,07/29/2024 18:34:05.295,,WDFW,-122.7143227,48.04502715
21340,27c2fd0a-7822-4822-b147-52bada44c288,810,0,0,0,Stavis Bay,Rapid Response,,Shrimp,5/26/2022 13:40,5/27/2022 8:00,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.8670792,47.6313745
12449,86cb21ac-7afc-4e98-82dd-44834337cabd,1431-R,0,0,0,West Samish,Assessment,,Fukui,9/1/2020 13:30,9/3/2020 8:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.47861,48.55831
23939,467f6c7e-34bc-4c5f-886d-e81cd1e6dae7,1812,0,0,0,Duckabush,Early Detection,0,Shrimp – other,5/16/2023 16:34,5/18/2023 14:12,05/16/2023 16:39:31.210,Hood Canal,DFW,-122.9315767,47.64813105
36660,f0b79445-3328-4b21-922a-f4b3ab3cb928,2967,0,0,0,Blakely Harbor,Early Detection,0,Fukui,9/25/2024 17:18,9/26/2024 16:44,09/25/2024 17:18:40.295,,WDFW,-122.5167376,47.5975161
19382,749c2a82-7d99-4f07-baa2-c724ec862fa2,1378-P,0,0,0,North,Removal,,Minnow,9/13/2021 5:20,9/17/2021 6:41,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754956,48.988765
25425,bbc3eb83-c664-4577-b80e-deffc8b80bee,1897,1,0,1,Giles Slough,Assessment,0,Fukui,6/20/2023 17:07,6/23/2023 19:06,06/20/2023 18:10:37.928,Willapa Bay,DFW,-124.0170223,46.39091525
28659,b46da021-5e51-4f82-88f7-3e4858312974,2557,0,0,0,Skokomish Estuary ,Early Detection,0,Fukui,9/12/2023 15:46,9/14/2023 16:01,09/12/2023 16:27:45.515,Hood Canal,DFW,-123.1331951,47.34108697
14662,db3761aa-c745-47c7-950a-14b674bcf62a,157-P,4,4,8,Alder St,Assessment,,Minnow,9/1/2020 7:45,9/3/2020 9:20,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.991718,46.707596
20616,314db0b6-74fa-48d8-b39a-ac12d0a77b0f,798,0,0,0,Grassy Slough,Assessment,,Minnow,9/20/2022 7:27,9/22/2022 8:05,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.048255,46.630281
11768,b57c6210-88c3-4631-b63d-bf8aad9176ba,369,0,0,0,California Creek,Rapid Response,,Fukui,10/8/2019 7:30,10/10/2019 7:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7257,48.9535
22021,e917a68a-b5d5-4de5-8101-1559b4b7d0a6,1548,0,0,0,Dabob Bay NAP,Early Detection,,Minnow,9/21/2022 12:00,9/22/2022 11:45,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.813178,47.859218
22705,c7177d6d-6f4b-454e-9862-716ace1eef79,1086,0,0,0,Ocean Shores Airport,Assessment,0,Minnow,3/13/2023 18:17,3/14/2023 19:49,03/13/2023 18:17:57.120,Grays Harbor,DFW,-124.1413065,47.00055574
11556,9db00e14-c942-4c0f-9b67-9a995d1c7bdc,566,0,0,0,Portage Canal,Early Detection,,Minnow,9/10/2019 12:30,9/11/2019 8:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.72565,48.02774
14573,fd038882-0a53-4e4c-91eb-98a41a1a5077,156-P,2,4,6,Bone River,Assessment,,Minnow,8/19/2020 11:00,8/21/2020 7:45,02/28/2023 05:30:15.240,Willapa Bay,DFW,-123.921019,46.653674
